Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
USA300HOU_RS00040,-0.003959925209642639,0.006910496592010555,0.01442613705351977,-0.0024278475776449023,-0.012296001472937074,0.007243426955200138,-0.010427937689675558,0.0014058539629394806,-0.03999874468656483,0.012390366951111474,-0.017366847653554365,-0.012148152606112652,0.004698007990594263,-0.013856389553508576,0.002188013917867691,-0.016612645499390576,-0.007018472912633307,0.003887226555246453,-0.0009029008760036967,-0.022590400727105175,-0.0031143336801765357,-0.00170124883657342,0.022879927407645714,0.004553813453012178,-0.004258821978694642,0.015376457708480657,-9.50167428857065e-05,0.010622338410963373,0.025478318696823328,-0.010115979966641112,0.004728173695927504,-0.009071474350415297,0.01031776078706986,0.003445183103690373,0.008449163073300684,0.0031777609383411252,-0.0007843802854038321,-0.01034317222744457,0.004252605460812098,0.07928536163178135,-0.030837918315766585,0.0071756581924006324,-0.0017780045122470153,0.0075010525617239705,0.015793795005182132,0.005137230714879567,-0.004457933736143109,0.015556522229881693,0.14178420532281402,-0.006674070378073193,-0.009493136942303646,0.005316332505422929,0.0038267738360047154,0.015308949550803494,-0.03540477551418447,-0.000788756956547739,0.005705727290439564,-0.008193234076192268,0.0038805868776688743,0.01441399951537038
USA300HOU_RS00045,-0.006446767981809027,-9.346100002579681e-05,5.2560623088615654e-05,-0.010099846253447549,0.021869019988483066,-0.01697093555934037,-0.006935537727726746,-0.014718804933346971,-0.012901124328353955,-0.00901411971447605,0.0010033349879893763,-0.008388335523367874,-0.006599308291777017,0.008673944429393642,-0.0326261219076656,0.00755249226826361,0.003354506217654421,-0.0031434159135849808,0.023990831385126015,-0.0032611422289653357,-0.014839928626082632,-0.003755911376941173,-0.022418778908786022,0.030283445436380115,0.013246726814357321,0.0037034227057345776,0.008032352764602641,-0.0111714207215483,0.0009568142462718297,-0.003950712448967795,-0.005439735731458728,-0.010867754038374948,-0.007265528431251377,-0.0061213746735867235,-0.004726635771296232,-0.019063445517868764,-0.0003628567640697751,-0.003063505014683166,-0.009274098882659221,-0.003048752329142415,-0.03978092855384788,-0.021000429168647847,-0.006875896916546928,0.0044060511294736525,0.01621894000122566,-0.002842360752767781,-0.004106382600551549,0.015809288089381125,0.009646365392094127,0.03151236560165699,-0.022256497522212756,0.00025275696880586575,0.0074239595431986535,-0.026556439394972473,0.006123125149933611,0.021344980221665442,0.0025704958698134286,-0.023080185161807515,0.02123807077948418,0.06668755645137911
USA300HOU_RS00050,0.007960340847685541,0.013430077252403696,-0.013281386880871875,0.013001256611723397,0.0064688536792410715,-0.0038618135809780985,0.010085137195773728,-0.015767208703387364,-0.010454820145785703,-0.009808722553028141,0.009218483134348305,-0.01692768117151124,0.003723541814753794,0.0032283020911451836,0.018109231706584124,-0.010971924070637174,-0.004765735792567565,-0.003936100563566647,-0.00553342570609301,0.001377258112230986,-0.005659947517096038,-0.0070383494944334735,-0.01549214518658743,0.018008590586479734,-0.018483767667235144,0.01755881874295819,0.0020492755366020576,0.002570917528465522,-0.000480262182954402,0.011255965780615731,0.00027209550699427797,-0.008251125155696431,-0.018767698660623666,-0.014866443358214625,-0.015505431632161028,-0.014562875193387306,0.007806709603310228,0.040713367632321355,-0.00025018729853760276,-0.013812731180357925,0.014892018513303386,-0.035991133628667106,-0.0017681042108339626,0.0029464387994896793,0.023495323436970358,0.006685459591671467,-0.005271061894143365,-0.012690417456200538,-0.012709496367409442,0.013727609743169184,-0.009034534278297384,-0.002321912678184126,-0.008463064623921084,-0.00372641381868436,0.015647429657267564,0.0033307059011228883,0.006066432254558107,-0.00011251534900813012,0.055687761404309116,0.014269506725484831
USA300HOU_RS00055,0.006494128807137781,0.0046961342217588286,-0.02328408035641527,0.01471419957246311,0.002407509896439668,0.0065221715802723885,0.010771411753886774,-0.018176035226682062,-0.008633393044517322,-0.028805179840554362,0.011209169181646815,-0.011902196448555013,-0.005377943927046674,-0.005385156289023435,0.019872128295999655,0.003482749427286472,-0.010401896029029132,-0.004656423991796023,-0.020200605844676534,-0.0025214930425205206,-0.007400154843726941,-0.006305345655356013,-0.02035861774722966,0.024874931949470505,-0.010865771050570718,0.006581378783101808,0.010257971947631974,0.0015159957848338793,-0.009945191880870759,0.01889261073141939,0.0063031003580280385,-0.005648229536784554,-0.015310864839107074,-0.012914289810663681,-0.02228978681535245,-0.013654702290176674,0.012245442473228799,0.04775411747526701,0.0026942953197165147,-0.018731822756843694,0.009842902729675043,-0.029853299477505982,-0.0034811382652555453,-0.0022456817231565505,0.017916997260718152,-0.001192585724916627,-0.0012724521314126382,-0.016266219032187165,-0.010319152345917895,-0.002565229354444564,-0.00570887861010993,0.002403550753944673,-0.02817662818876657,-0.032404485887338796,0.003967598939904906,0.005388550097571683,0.009051856468751325,0.0003687211036895916,0.05824706467301607,0.010826415157419406
USA300HOU_RS00060,0.009839928084631761,-0.010363124698834662,-0.0019767747038816658,0.002536431771950463,-0.00898407272879324,-0.01057386213649445,-0.0020873215898802094,0.0037826035694688916,-0.003879739055528644,0.0037113220278215822,-0.012304189830496838,0.001361699941976588,0.019831674901731797,-0.0018900290752487789,0.013924668206528561,0.010809600266147723,-0.009573106148620199,-0.0037901257971660073,-0.02917328800714616,-0.003116349841568795,-0.0034363903877519695,-0.006845564564819562,-0.0267828889513917,-0.001258092256103928,0.0004160410721251074,0.016647950293375364,-0.010113070278314514,0.002062547099326018,0.014420622711895452,0.021343279572200394,0.005108840839794976,-0.00869802530732395,0.00553104781393439,0.003368574657238776,-0.017693304298715483,-0.00190480513422492,0.018675226160826248,0.051907711401231064,-0.0006176394432775901,-0.015854125841133316,0.020938903712429596,-0.006115877159305381,-0.005229397990742892,0.02475803430328783,0.014791277649519945,0.004785626866921935,-0.004760017236611564,-0.01582217383436766,-0.009049123331716695,-0.004237415323438537,0.0008795081989175441,-0.0033684811448468598,0.0028044601509750206,-0.006958178962197115,-0.006988336157017402,0.002092656470845483,0.002309568719833189,-0.00013531866523509,0.02019790242917839,0.008187435608708153
USA300HOU_RS00065,-0.0048201419869613685,-0.002775738818893987,-0.013228401103586349,0.006671692525781976,0.0009404397041444597,0.003794819144516659,0.00594849698492927,0.004471127651309491,-0.0022416415894951085,-0.007427355343267646,-0.006957092935971835,-0.00855824255054317,0.02145016262110391,-0.019879383853930354,-0.003336483473306468,0.022712335767769366,-0.02379565846298445,-0.0037309004585224827,-0.0034304866394519948,0.0015485990608507904,-0.006176640598143891,-0.004045031610637407,-0.007046320535509211,0.009441532905525204,0.0021577392897018793,-0.0017593399132216504,0.0051872677893205444,0.00365204183046548,0.003675191294323402,-0.004684855868157162,-0.00653178830430094,-0.0017462617186612852,0.02897830287669593,-0.005792969199903466,-0.00034618024293452706,0.00016404944848714156,-0.012114783152391046,0.0013104619184346334,-0.009404267297092466,-0.004660931616859508,-0.011001389293299312,-0.00011802908914730911,0.0006583577711468199,0.0050332772638027,-0.0048361711800410274,-0.00506184493528278,-0.0038600532723198043,-0.003175445778335495,-0.005153934383405949,-6.788016672268077e-05,0.001740458985473169,0.0025059656693103825,-0.003380828529804674,-0.011662365424503201,-0.01061848942303994,0.011394940289009661,-0.004711953861056101,-0.005071499186059819,-0.0019734062173919886,-0.007425307109871718
USA300HOU_RS00070,-0.007486051184928292,0.003017640135484369,0.005490356561083758,0.004681817909779802,-0.0024162170057831665,-0.005563463565847552,0.007537463881658204,0.0033499214731069265,-0.002102878228347599,-0.004549784667396237,-0.011886434379916844,-0.0006610842400481204,0.016824536421340408,-0.014313450907453755,0.0007984204867780469,0.006452690293245363,-0.005941954188339674,-0.0027271762352865745,-0.012524810557222927,-0.002904578898949971,-0.0018733915299979536,-0.003746435611171632,-0.009593928877751769,0.005262512642364987,0.006226163113291643,-0.00841251925495713,0.005106252057729322,-0.007845338446378455,0.01164083180722169,0.0006782416056895558,-0.0017085040346566957,0.003421582351868426,-0.0001426471999397613,-0.0029345312035165155,-0.007095859897394812,-0.005404158757932757,0.0016373930619021913,0.002088156666233483,-0.006911778016306972,0.0007616101992822252,-0.0066754981430515534,0.0009341792007247985,-0.003986169568589032,0.006010000968109407,-0.0034466044918723066,-0.0016837648170796031,-0.0003278451073712805,-0.0037504580100634673,0.0012636156332166421,-0.004453311401394797,-0.007171028187335827,0.0047803272052426805,0.0022336181729912643,-0.002569275399257672,-0.009754464373063937,0.005904305464827461,0.0012275215741648004,-0.004112127095329411,-0.0035720990547929263,-0.014491726727017153
USA300HOU_RS00075,-0.0006619752229592593,-0.0007867175894459267,0.002708346356141991,-0.0025433885299975677,-0.005598169919500483,-0.009385181291635666,-0.009170031912503585,0.003110917967198985,-0.0029115782873481433,-0.0025688160353164896,-0.018023925397936274,0.014440003081293751,0.018847265294889462,-0.008175141693930984,-0.009590371305344804,0.002926743766879196,-0.009583191036454108,-0.005326039651015592,0.007657451727834666,0.012096947919963748,-0.0016692118318695215,-0.003072827312735329,0.0047876048942664205,0.0062612530665484105,0.004877870147933168,-0.006466181728211231,0.010314702070061754,-0.01883188831749777,0.010037497047638299,-0.0048040964355543616,-0.00541318226643728,0.0015277624374590087,-0.011823289712199586,-0.004119486560149139,-0.0057592585094550395,-0.010078591339290848,0.003918163049494452,-0.003439283467792459,-0.0066531094835757965,0.0019123246514320636,0.001705595956500389,-0.0011214023251093015,-0.0019156729681563248,-0.002523560333448893,-0.005080089228359211,-0.0036334650470656667,-0.005237198022318073,-0.000422766306614812,0.007154020470840436,-0.00024959004849498824,-0.002470114961724439,0.0025199501754271923,0.0029577611994144786,-0.014774357869693666,0.004058748175315067,0.010672022267918515,-0.0022677773320523885,-0.01156929548683088,0.005019183381422493,0.0027592606293493772
USA300HOU_RS00080,-1.6913955999571676e-05,0.004591835126859896,0.011436461690694098,0.018614625576781316,-0.013438213002935562,-0.006387167934462566,-0.0034233199936676228,0.0020068978915531543,0.006763119130425655,-0.014063236778605414,-0.005535214772500522,0.0003064198154498221,0.02763265200172,0.0002265850118843855,0.013669783091811778,0.00427137774577551,-0.008114894365932202,-0.003223298024287406,-0.013796703758224758,0.009949534138340573,-0.0033887870987667624,-0.007660263121974118,-0.007528566408805222,-0.0043488310032367755,0.007079209086333579,-0.007229603816658045,0.012170768986929661,-0.0027820615462698208,0.012685073022992526,-0.007552615597963557,-0.009130342802085897,0.00893426295057006,0.001433472585962217,-0.0020521863360152457,-0.005523489146074334,-0.009238661402526185,0.007117608690669256,-0.0037285643689576615,-0.0008640065419176346,-0.010367384617135753,0.0006104618630281655,-0.001259984686214386,-0.002661893196766606,0.001137590037350473,-0.0063795080329401895,0.0002594550875655485,0.0015569491881396468,0.0019619433744878277,0.013622257029441068,0.011846398247534458,-0.002943309553327939,0.0041377497157153624,-0.010371885514371368,-0.006808069026480309,-0.024483676839985376,0.00850060532198567,0.000583937658733231,-0.0069743520268919865,0.006068650587022865,-0.012143371268982442
USA300HOU_RS00085,-0.005640792639452647,-0.007713657193282001,0.015460940580336315,-0.017080366393990038,-0.004766955723895386,0.016868391791003398,0.02089874838087057,0.01634336138598834,-0.028941929168449815,-0.00664990396438927,0.006570377779538376,-0.025824566039145222,-0.007123847376476446,-0.0017304418744139684,-0.016243073027745608,0.003967198292581485,0.001158189976084109,-0.002978387826759718,0.0040029312666525745,-0.004627888988828903,-0.013159122649307192,0.0027334498711984417,0.008333443353482633,0.0005460355195594697,-0.018117602769599478,0.0023995560706489213,0.010519076375697298,0.00070781543521664,0.001025191857684244,-0.004986564751598432,0.10869373752702044,-0.011763439499211213,0.04252119849120525,-0.009091226214557413,0.0024544047737245843,4.013585412398639e-05,-0.03292354873541859,-0.009360576837273447,-0.010673910496456196,-0.003498861305074372,-0.0031733066412111604,-0.011613629837620711,-0.005089325078452386,0.002860486117116249,-0.0015355684123709104,-0.027016111113811598,0.004190315346965693,0.056206622221087923,-0.004168664467851518,-0.0022027540673315855,0.001615033586693891,-0.05593997147441114,-0.00964155348177914,-0.04602524712104618,0.0637981896475337,0.040031418837542736,-0.022736280047327168,-0.04483562375538339,-0.06992392752792358,0.005165424905880905
USA300HOU_RS00100,-0.0053333293677099635,-0.004226048976735254,-0.0055954107121101125,-0.007737655066237968,-0.0037940018532043995,0.009076437153729995,-0.007505485326976079,0.005357330260334361,0.0010701854784100765,-0.009394082261176925,-0.01323854753089809,-0.0005513635806105304,0.008344940958301962,0.006212053281148009,-0.002020243870681748,-0.00310021377474627,-0.01022495818141647,-0.0014045843279574415,-0.011107126184047968,-0.012584430109061856,-8.923916830429856e-05,-0.0029137015658329004,0.0059167231363335005,0.011836440817813614,0.0017812599115182204,-0.002380402881402007,-0.012572649840075016,-0.008645692605896203,0.001116436288713143,-0.008593773871824018,-0.001848617639944725,0.003582051796924031,0.02059469672115175,-0.0014563097646543872,0.0021780309859120253,-0.005517679392539069,-0.005212237483126312,-0.0027933389297833994,-0.00018034918515399782,-0.003769371354637075,0.008988771448967692,-0.0048583838545340164,-0.0032182798264815756,-0.0034255358037778684,0.0028893750926032085,-0.0018138195598122048,-0.0038909344392109675,-0.004145852489604861,0.019011206967453283,0.004519868243207822,-0.01278331115047033,0.0008871477791318459,0.013194212639781534,0.02667947056111087,0.013254475793772447,-0.008582153684162167,0.003375794858475992,0.016745231643979477,-0.0034927079224906102,-0.012569709661499968
USA300HOU_RS00105,-0.011685071684067514,8.216306581627582e-05,0.004376712364409717,-0.00037108376531965457,0.0006805714512228445,0.012534922004575294,0.0012548457916739197,0.0012894130881680066,-0.0014328399485222458,-0.01519367666756954,-0.014108144424966045,-0.0070043277167506504,0.011426315425356853,0.0021631439786174936,0.0021003237333724954,0.005610695497356222,-0.00240520299981964,-0.0017976882093469748,-0.01949213338214945,-0.012634300498014246,-0.0030918481958657163,-0.0030830733579642776,0.004739224213993153,0.0066154978717499705,-0.00017371382024190034,-0.014184871738542677,-0.005294698099268619,-0.0032750716457030033,-9.719957968676374e-05,-0.005202295137342094,-0.0005209870589586281,0.011271159084322375,0.013522780195809415,-0.00013476271020776363,-0.0037909470542619715,-0.007950635627907559,-0.0030074340508600065,-0.005080811383828039,-0.00021734920791642587,-0.00018736983290658295,0.002655330553228207,-0.0004052479518358834,-0.0018280938520700743,-0.0032239859280867875,0.0008740027185385212,0.0023886175656621165,-0.0026864924629300007,-7.56316915172563e-05,0.021209119836071003,0.0023036647840233944,-0.003602156704242459,0.013127089770688322,0.011758456525453691,-0.019247318256480937,-0.003369848988467468,-0.017561188385362234,0.0025874959286768056,0.008464300553785088,0.0014494622985514196,-0.006762690182270074
