,S_mean_std,A_mean_std,count,L2_norm
0,0.0018706678099069277,0.23211698716662807,100,113.30756612465574
1,0.0030161608527086736,0.3704188045173178,100,67.81628108195753
2,0.003624125024659942,0.3971161361274261,99,46.766563820908516
3,0.003808021031810987,0.43198655445254636,99,47.36824426248259
4,0.004620691661070652,0.5149339486240433,93,32.98944282036945
5,0.002374521676391785,0.2700877684298416,100,26.608723670022833
6,0.0016061200321386708,0.18248097825195866,100,31.45802201691429
7,0.001130150411092298,0.1362439010956194,100,66.35975423114417
8,0.0015038235699314066,0.18528674009514115,100,104.72183199141189
9,0.004278050066935174,0.46633127387036893,95,26.014071554303065
10,0.0013122815849483714,0.1700932882130413,100,87.21855967567247
11,0.00411738875285866,0.5480649923281643,100,51.444401521899074
12,0.004758846677201099,0.5572982344453651,89,31.953755205046996
13,0.0017196495247315449,0.2262276512821605,100,84.58545823976398
14,0.0039890898708448705,0.4557955398898063,96,37.25024646886245
15,0.004108561766508635,0.5489872617607009,100,160.57858273302062
16,0.0016118822238616905,0.18548867760436813,100,30.418319811362636
17,0.0033534316195682093,0.4699594761347606,100,96.81300665494383
18,0.003145687025724283,0.3967408629848404,100,68.96759364872992
19,0.003742781868253185,0.5312475228937671,94,143.45182031202458
20,0.00258098013694535,0.2790149454096704,100,22.293882083175028
21,0.0021008659587997895,0.2299179327718981,99,34.73005354481391
22,0.0016781138316043867,0.19307653424756388,100,28.44206499500811
23,0.004809290224372732,0.5853281978954052,100,51.59779814507144
24,0.0019458741476982705,0.21488444495825626,100,29.521016852195984
25,0.0021725500169693995,0.24612402173035747,100,25.542742992196562
26,0.0030233012766392787,0.3421112901696833,100,22.892457247734175
27,0.0033086090263035,0.516989894073639,96,159.18432304418258
28,0.004041854788456723,0.44322588794100903,99,33.735010814223415
29,0.00101038500371954,0.12324501058831573,100,170.8184816487022
30,0.0028021141918077035,0.35370443883582264,100,58.450941455805584
31,0.0029301093260443866,0.40432736106512857,100,76.63857027571855
32,0.0019913624014790644,0.2554206523385748,100,91.94296873388909
33,0.0035242483041286643,0.4029484596797448,99,27.84773970955136
34,0.002568740184256398,0.3269384980767874,100,61.281413205135976
35,0.003988267879908628,0.4831307301340644,100,48.38119782219399
36,0.002265015329340026,0.25556333030442485,99,32.226837855240255
37,0.0035879712671087263,0.38196027463962917,99,44.241923816444434
38,0.004964121656806482,0.5688077133791006,91,40.76770167743489
39,0.0041137703700625805,0.4675611749490679,97,30.941989758864615
40,0.0026130798555871024,0.2821235630726551,100,19.722641491757077
41,0.0017751904299895815,0.20235131167698195,100,31.348248432017915
42,0.004130432128832827,0.4540997212394598,94,36.61201552384769
43,0.0031413566778955935,0.33708501236105864,100,25.572608622150284
44,0.004605836794009712,0.881521803777969,100,102.44711202571027
45,0.00379348633570518,0.44739660817214794,97,46.46357099461108
46,0.0018832983299156487,0.2173247118590552,100,40.92169934313715
47,0.002653723251295545,0.3807416377975698,100,89.20209939318448
48,0.0016753286430721702,0.18676385348552776,100,22.737389684956074
49,0.001797006454854403,0.22322666074223851,100,105.39820700094924
50,0.0015457786177922774,0.18468147476798044,100,29.790190804630576
51,0.0038035411184714632,0.7383165807735379,100,164.5574412089026
52,0.003680597252125843,0.4424433145989359,100,78.626451502716
53,0.002480455977865175,0.30407606522054254,100,45.42339609485506
54,0.002848954739478393,0.318621980489126,100,36.98522850617586
55,0.003327910084163517,0.6128395161395788,100,253.02874391497556
56,0.0020379503483692048,0.2316176768267137,100,27.45245449254264
57,0.004585379010601826,0.5634640910610476,95,40.778746054665525
58,0.0016050475911383278,0.18330863724471128,100,27.388659218832693
59,0.0027430994080382366,0.3219741403482216,100,25.97639271035536
60,0.0042974025962448014,0.47069542569877654,96,25.785635467786125
61,0.002948688018737727,0.35328721397238394,100,36.58049505316171
62,0.0026791820734836783,0.3102535437698199,100,27.75330807453107
63,0.004317875852168285,0.46508943433102656,88,31.104963896070643
64,0.003920464867335833,0.551874137239889,100,80.24856055272339
65,0.003665578941604331,0.4780923994455612,100,90.8061147588833
66,0.004435675461486025,0.4674929260536559,86,26.55655868710761
67,0.0014089918381521144,0.17000343582216174,100,60.36123055741274
68,0.003246611800828836,0.3652515716922602,100,31.23178561987467
69,0.0017028104448822824,0.18849458797001292,100,26.855517289587812
70,0.004615281999185246,0.4757124657670816,95,22.09108073042951
71,0.00299834915047451,0.3245406587179653,100,35.089307593912494
72,0.0008857837655133295,0.10977196486786886,100,59.683494628064075
73,0.0021017048530602832,0.2806966088923467,100,54.32020603468853
74,0.0017548557120650654,0.25490336043603173,100,129.6702745087285
75,0.0040500544327345305,0.4980560606930287,100,53.84590704840161
76,0.0030439345760605984,0.3962173592828807,100,58.20429820793739
77,0.002030573759200395,0.23407018972418753,100,25.670124724473975
78,0.0026351103743620535,0.2910674940891092,100,30.010243325197433
79,0.005356447199357256,0.7275310387920396,95,83.00372211933235
80,0.003107939586992712,0.34627322160259794,100,39.169554385001234
81,0.0013704406408295597,0.15872713571279498,100,26.075607235837015
82,0.003945506782383985,0.620012728343115,100,122.64454981743125
83,0.0021133080005038985,0.24688820515681,100,36.92824978052961
84,0.002448945730801197,0.28761487742512043,100,28.741438062620777
85,0.00393887229217679,0.4176694715881424,90,31.293093472688238
86,0.0015558762420841872,0.17390425197054868,100,27.678940509516337
87,0.002803161397568148,0.30740420691334625,100,22.54948643337293
88,0.0037379826977098664,0.40410011592561923,100,27.399827105407805
89,0.0018997670710512718,0.22573064021011793,100,50.99493225543024
90,0.0027068859536031414,0.3011341975340954,100,29.21783517809755
91,0.002940770135461392,0.339620162171495,100,29.19677526454819
92,0.002624655833202618,0.28961474157574235,100,37.09060816692937
93,0.0032152751008549044,0.3740739182514428,100,34.36595488794081
94,0.0036841710541945794,0.538686740262568,96,139.48937674046226
95,0.0015562238965656492,0.18466850039891156,100,24.671508467849318
96,0.002248114812216349,0.2544190114601502,100,25.223934572433425
97,0.0038251868266305877,0.4993388539492515,100,74.36691309417279
98,0.0015712112200347854,0.19661434379350923,100,118.83572371397719
99,0.002681506589728387,0.348560852776703,100,67.93712258322738
100,0.004880650577920408,0.7303528612908725,100,79.04943354440753
101,0.002263187980615054,0.3078017251527802,99,38.75674998741371
102,0.0021603216092514863,0.2580595374706741,100,35.09875465224616
103,0.0024440634624510655,0.30274247673930926,100,88.26416943276611
104,0.002773483587898315,0.30992419046963016,100,27.37496539502928
105,0.002514990112513251,0.2796582849235226,100,30.738026452604178
106,0.002775563538917028,0.3571590094806565,100,58.062029498279436
107,0.004578499809727586,0.558066167838856,100,46.24046574742103
108,0.0017576810540909304,0.19661288459910886,100,25.757727399291017
109,0.0020888903820839876,0.2449016301598418,100,58.43930613239697
110,0.0018164072462483027,0.20171407630743718,100,25.001873416932582
111,0.0031836701967605033,0.3637666219603236,100,41.66239966545837
112,0.0033920734218113252,0.4976431676390915,100,50.7192585012751
113,0.0008044192005278168,0.10219610112078063,100,130.22756691747315
114,0.002409272372374565,0.2654834698770426,100,26.85548371303712
115,0.0026419515803724593,0.2918101842339448,100,24.83583340690363
116,0.004811511460099499,0.5355872136176146,96,39.00865713947989
117,0.0019095198716861691,0.21956127830108094,100,38.21164802992719
118,0.0045733223030063825,0.5469463410492565,84,49.61644519274977
119,0.004844961825254111,0.6611838823299881,86,65.61047244797237
120,0.004088611944318216,0.45417627045891285,100,29.999470643638507
121,0.004842713322718903,0.5366393298244212,96,69.52162326383055
122,0.002106001082999048,0.23798895286005453,100,26.871297214108484
123,0.001480547478336171,0.17133016975006984,100,37.08471698498684
124,0.002569832822463666,0.28716325585456387,100,29.143631683898054
125,0.005358898476291748,0.7431126964423483,99,80.18597707520473
126,0.0037708953256346905,0.4105967205538823,95,20.076896115898087
127,0.0034112545210531644,0.39671949884740226,97,63.878523967674546
128,0.0033182987154119583,0.3596807918043648,100,25.163057654151817
129,0.004275555741321609,0.6526357663426117,100,182.8684858043572
130,0.0034354268262906727,0.37070082282078237,100,20.65993678658338
131,0.0021814106018724993,0.27715062015649145,100,63.00708735355524
132,0.001804541092733502,0.22337804154739632,100,78.73896974002113
133,0.0014363364663097212,0.1681561099374481,100,27.08915960605845
134,0.0038901863326123985,0.42019784295082024,96,22.242884767087148
135,0.0033975588657017388,0.38301344553062183,100,27.89367885392267
136,0.004622271934214628,0.6506614093281887,100,82.73910694895305
137,0.004643683651929723,0.6397013376571693,97,64.98340250815679
138,0.0018883383659726602,0.21706744712578716,100,29.717085233204124
139,0.0015785610759417612,0.18710964714288927,100,31.850767603686116
140,0.0016911213552772799,0.2443769953124621,100,170.23550750827562
141,0.002879707350547867,0.3706947591237085,100,61.256630604675614
142,0.002278822712045524,0.2575420147077237,100,37.23392284691214
143,0.0022814918620472505,0.2975891661544041,100,45.97163403464242
144,0.0014842078257949873,0.1666002786471218,100,35.279674078471395
145,0.00208351024074921,0.2820122506651764,100,157.25584799017486
146,0.002393719226481551,0.3107271519924317,100,77.71162408017202
147,0.004676342627400493,0.6014137168031063,100,71.24605422268135
148,0.0021111877598161137,0.24264822394001914,100,35.08552317203347
149,0.0023837276765231712,0.32690802695333065,100,99.68861491646572
150,0.0019953045430852858,0.23197065371382036,100,43.189497681566465
151,0.0023900117706735064,0.2629794653322135,100,32.78895674394979
152,0.004988195432154403,0.6760580631067277,100,61.75564830268232
153,0.0016619572955012733,0.21404004166693327,100,78.5768832151957
154,0.0029022205641900086,0.31473655687098284,100,28.28497720605395
155,0.0036473101628431088,0.3994210345607966,99,28.039552888476152
156,0.004270248844457257,0.6210176149747211,100,87.57236788023202
157,0.00472342793647173,0.5322300991133431,98,37.58019598486521
158,0.00459124944607239,0.5708131257609653,100,53.72067582818628
159,0.0027172758101207096,0.41242267377793324,100,121.78599970586863
160,0.0022907901079810304,0.2618115716267587,100,28.292621747811527
161,0.0012335424241995594,0.1425674488332164,100,37.295306353040615
162,0.003656173398725764,0.3975181864546152,99,26.56465279478138
163,0.0037975153194782095,0.41909548630290316,99,35.069127000536355
164,0.0034958740986844646,0.39284193950205604,99,25.26802477995226
165,0.0055930860127302775,0.9066884945940162,92,52.59156536954385
166,0.002367580689924334,0.2525127497017753,100,31.022484119247313
167,0.0042471071438504445,0.47809685281184355,98,37.62797052737024
168,0.0008419474275738798,0.11170414768092703,100,163.18502400736102
169,0.0017665095673802607,0.19750739542570073,100,31.187581576380644
170,0.0030294567723326256,0.34116393686027935,97,26.106265543866574
171,0.0023169971412004397,0.28666581642240757,100,65.16450973980415
172,0.002249205147137214,0.2481914185568165,100,31.64679578412801
173,0.004223129558566072,0.4904673404442462,93,44.10724577698133
174,0.00479482667071571,0.7153053814405085,100,56.43886704385595
175,0.0020497409482529098,0.2314070477475844,100,28.53941886577574
176,0.0031157630420514276,0.343519637985848,100,24.648595020849207
177,0.0035518887975092366,0.45655760674785034,100,93.84521300959128
178,0.0026859915631405598,0.5101292115611172,100,139.57199355762285
179,0.0028197351434960504,0.30495288464276227,100,25.137358866941188
180,0.004472852305901234,0.4929232910067756,95,32.544816514148664
181,0.00215013218040398,0.24505808764210643,100,27.78631470553978
182,0.0023895604312326913,0.3135364703157953,100,139.89347512681036
183,0.0042532409023709914,0.5424243665568652,100,53.393606401319
184,0.0025364416342935642,0.2889035618729686,100,23.493656775338966
185,0.003597940301021528,0.4166532952057979,98,35.10882081753633
186,0.0020773499763981434,0.27425882931616946,100,154.84733450658857
187,0.0027931883597939198,0.30703371664313445,100,25.470188068903834
188,0.0018755830860197993,0.21046621232120563,100,33.19936321793297
189,0.005887031669150719,1.0197600714167216,87,104.25626179577787
190,0.004587141256848074,0.4971465813049566,73,23.95819003036051
191,0.005127826401228973,0.7975652016532367,95,83.39558556736858
192,0.0057070681122598,0.9046165035992776,91,74.04991455107745
193,0.005737560490887257,0.7900670876508809,93,70.17667545472513
194,0.0050645015359827485,0.5534277371703655,89,32.911481724718044
195,0.005128057985008263,0.576647640142458,86,24.39576744105587
196,0.005504038879192483,0.7614664008888423,97,75.90815716359675
197,0.005271358635093795,0.5442644155613462,69,25.976954747914142
198,0.005302721145259714,0.5595542911259551,78,26.33773618915712
199,0.0049871115317202735,0.5444222388243477,70,32.7578214225656
200,0.005064049672271914,0.5837371502480282,77,25.61816206183637
201,0.005240706137563684,0.5826560180639974,56,33.99620227618077
202,0.005181194034892728,0.5646577411213226,77,32.666877214259614
203,0.005082160060407912,0.5404916409842181,60,32.95682323532135
204,0.005332248940778635,0.5913688095814298,67,29.98672929892712
205,0.005595807993706866,0.7388205784594933,51,87.8686877733326
