,S_mean_std,A_mean_std,count,L2_norm
0,0.00012585639813235012,0.05560400895718304,100,260.69058586525944
1,0.0006558811212825884,0.2682323433584359,100,240.58507403547515
2,0.0014763376387018955,0.5036652315470584,99,251.16654712996888
3,0.0009532020164734787,0.4183428765362934,100,188.14282816822478
4,0.0012714682212190429,0.5084964034125952,100,294.5534698226635
5,2.6295220273884082e-05,0.011223636691558608,66,176.95861524613622
6,0.00028863565287450747,0.11387925097109904,100,232.4244109404138
7,0.00045918631948115165,0.17905450515879748,100,182.0885951332661
8,0.000574598453810479,0.23967591867881882,100,209.23242979374228
9,0.0005525268064287091,0.22306720430083438,100,167.04928139587932
10,0.002816529785452378,1.1826373885185468,100,155.4211873512164
11,0.00044291039880443807,0.16190512946145832,100,300.6208676389909
12,8.94993493618704e-05,0.03481047540976792,100,197.15959133798322
13,0.0007318033342231886,0.34114315396620126,100,201.35776873365901
14,0.002231432419203412,0.9687221071916011,100,151.35873971579818
15,0.0011689934776974705,0.5138764660180289,100,270.47642245397327
16,0.0008199412317346789,0.44954916591025545,100,202.25503067740883
17,0.00031030508707708554,0.10632668417613336,100,246.42067467270573
18,2.5936640688258913e-05,0.010564847484870224,66,182.50056626469203
19,0.0007449127630408781,0.3651882084355496,100,158.27959590550378
