,S_mean_std,A_mean_std,count,L2_norm
0,0.0013423380294768593,0.18017821440787732,100,105.93145522521765
1,0.003549253918932939,0.5481675024289263,100,88.94222610790906
2,0.0017753504955091961,0.26255844046526083,100,85.24990363641314
3,0.0034232040911086046,0.47643715419922467,100,59.3184273932216
4,0.0018363865379940687,0.28854151306288034,100,165.04469867995277
5,0.003536901645890704,0.5133722636523403,100,72.48315390727059
6,0.0018146505065042323,0.2675573303924833,100,79.80563722454227
7,0.0047245392300875235,0.8313115054443986,74,154.29641515448034
8,0.0016468463620419884,0.24152199036917085,100,124.0627309134939
9,0.002162011502254481,0.3092706184921533,100,93.97867937477493
10,0.0035329982862671483,0.42318743450805035,99,30.696899626493593
11,0.002288280135969152,0.380138301785846,100,93.73573371213126
12,0.0022834639560280552,0.5433327957062322,100,182.74866752940224
13,0.001684870970868472,0.28103067589215575,100,135.50092000130206
14,0.0028944118224593055,0.41657188223788,100,94.97976156549538
15,0.003632256777539792,0.45724735770249214,97,32.155519566742875
16,0.001350475256455898,0.1969377412261949,100,89.29361396513994
17,0.004498010269429852,0.5320758587060856,95,29.698112532711335
18,0.004588318343387317,0.6339310470673035,68,48.84399804844072
19,0.0047833105131607125,0.6720091350588946,97,54.93340564347959
20,0.004844895004466958,0.5845636599262632,91,32.09705174448956
21,0.004752818467065827,1.0024326426840522,100,86.1454458438123
22,0.004142133969918231,0.7830492609873427,99,157.44206239390414
23,0.0032902615806666316,0.48492455175613786,100,95.48307062292687
24,0.003993487248462256,0.5138028280202573,99,33.38524719255834
25,0.004370762216006136,0.5637520476354966,84,29.524845227629854
26,0.0019288871585025752,0.25582205596511515,100,39.41609084721852
27,0.0043828000808143865,0.516489377050579,98,35.880219632603584
28,0.0030649468981755875,0.475400141576112,100,79.88439685739729
29,0.0053640725103019085,0.7942624542233122,94,67.43090278603242
30,0.001641450999551859,0.2384930159311034,100,78.0612119276385
31,0.002181755367150558,0.31804028112993243,100,147.46289097876908
32,0.004862894111146866,0.7358711002490518,96,65.6312041004273
33,0.003336243206914746,0.730456977727842,100,137.1661568525606
