Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
USA300HOU_RS00040,-0.005404337654041989,-0.0013074131998922016,-0.0030293694106874923,-0.03364251848275312,-0.008809545982030896,0.0006770100789531357,-0.006928685203419467,0.019443244126347542,0.013121843065600502,-0.0223226913458877,-0.02540372243470679,0.13858461022757138,-0.006266205060264211,4.960160534040699e-05,0.025960149168595993,-0.021543331855598202,-0.0015886798855304029,0.0013055310203992654,0.010959527149166941,0.00925137443387649,0.012768659221348642,-0.0007132406792761918,0.008188635541420871,-0.005525668256190741,-0.0052828106804179665,-0.0015530072256228736,-0.006260954935667407,-0.012968589618386504,0.0028435032638337516,-0.0018337502514812305,0.003653342301571988,0.0030109533450149435,0.0018055784511302817,-0.028687388622354898,-0.02091695844525786,0.0009166801936111952,-0.0003684653456377067,-0.03428762250222954,-0.005275800328393988,0.0017780296426807847,-0.025453681158230965,0.00682421304639392,-0.004957201155785544,0.01310530293988028,0.0026621368094270448,-0.008787522337067066,-0.012765794799687645,0.010583711762180505,-0.008857309486253346,0.06485562519895773,0.03113860918783202,0.029301491468645958,-0.006224705016495536,-0.011157141299530193,0.024625225583774824,0.01074499912597347,0.01833043642946155,0.0029911470181317487
USA300HOU_RS00045,-0.003632617015043937,0.005547289472605266,0.0158498723783538,0.007296100787113645,0.007644901648069764,-0.011550966338356925,-0.023092018587844047,3.650371758579843e-05,0.018937480368146103,-0.011457737171191503,0.00047441771181714693,0.01716553282870832,0.020671923274306513,0.02228459492467245,-0.012049406696880522,-0.005184017394693736,-0.00857022063883331,0.006953476162025341,-0.008104939431112696,-0.017322282794378637,0.00015603976779747614,-0.00875421862094142,-0.003721927161488061,0.004218792544996907,-0.016658457950334063,-0.0016274244530572386,-0.009972667581378582,-0.005281364429352117,-0.003601092746206651,0.001844595235285404,-0.0042867196267292115,-0.023550675909113736,-0.03404024788064526,-0.031215469007237536,0.03092325825342626,-0.02433893022569275,-0.012136499964176695,0.0011201602104234049,0.009683450361804234,-0.01912348782414652,0.03266129408382245,-0.0015829105578735643,-0.002788389887489565,-0.0023618464690206174,-0.00790724568321516,-0.0023996615977484033,0.0008528747474966494,-0.0028237465117383204,-0.0193915732524785,0.0030993701474763356,0.004174681236717206,-0.0012908012580127074,-0.021024943844449084,0.03152431917151501,-0.023813634857804477,-0.0062456876587572655,-0.014456564346857603,-0.0064272186509571096
USA300HOU_RS00050,0.004749022611422375,0.02384285364973093,-0.01750469068211984,-0.013418560657202459,0.009917927961946675,-0.005311050440214106,-0.007595267268271229,0.006382492559635749,-0.013949269905345604,-0.02852463100889285,-0.00562989964873843,0.0002796380355620038,0.001116318360621044,0.003867683589144831,-0.01301421187025505,-0.0008419289484696502,-0.0010142561378698775,0.0034333765558133035,-0.0018808658182548443,-0.03712278812967612,0.005359266643152127,-0.010595230021737637,-0.0011467562206652685,-0.0019494575480133753,-0.009691476083985536,0.022104964143274827,0.0025683820347789737,0.006049263177091064,-0.0033401698417954285,0.008292088802467535,-0.008890653193219822,0.0035789900540048073,0.008046394017089677,0.007346946134297462,0.004947996020483488,-0.015350288967309783,-0.004159206803368254,-0.008430598555004635,0.00020914432891289573,-0.015146603471211462,0.014114523303895931,0.012364117572377483,-0.008131806983595056,-0.010368182459719868,0.0017964866023313978,0.04253728873296458,-0.003096667157291978,-0.013304706839040758,-0.01252469660058993,-0.017085454361258974,0.02313518953367616,0.030244908800295078,-0.026152186871069735,0.016812091559112535,-0.011478351426086062,-0.0032561719680139056,-0.0025484563252523456,0.018389305438168455
USA300HOU_RS00055,0.006851472908068087,0.018763889973830127,-0.008790319206106354,0.00025369612350540954,-0.0021969114986748624,0.005582537683906439,0.0012043535036365776,0.003394587621398038,-0.017023838828681668,-0.016243139848031413,0.0092176023916277,-0.02101698327709815,0.0020498634426889734,0.009413331884764493,-0.0212005525620873,-0.00660546947807751,0.00558165306912645,0.0008590040274151351,-0.001004445597878571,-0.03393432241363227,-0.01096435277552945,-0.008741500356154406,-0.005120907959664139,0.012853236647510187,-0.009494369297272416,0.02368536938507069,-0.00038654922263902015,0.024209032550317748,0.011033121704593345,0.003975150884867601,-0.017013252421161973,-0.0022695585762779456,0.006556177703063513,0.007007634201779172,0.005400481098312788,-0.017729428785907247,-0.004092445669935187,-0.008934583980062964,-0.01865248012478886,-0.011863941991610956,-0.009100864025488807,0.004495798822609557,-0.004638015621472103,-0.021296041047379467,-0.0003795910252210161,0.04924246706665962,0.012076458783935519,-0.01675353712035252,-0.009144640893399615,-0.011638999567389558,0.004374322513121498,0.01716051308916717,-0.03135836331101315,0.02216213644083862,-0.005710350022653315,0.002839050025150812,-0.01962763758026647,0.009244850029039726
USA300HOU_RS00060,-0.0029086424756205385,0.0019496939810533795,-0.00153887920996372,-0.01176202448776007,0.006532446245891954,-0.0005043013774624259,0.0023941306164741213,0.014529762207666252,-0.01421586134782168,0.006214033128680097,-0.007715588300901649,-0.006860497102493648,0.008747900574038564,-0.013763642101436763,-0.024444693865366376,-0.008746801919148808,-0.007117920823037177,0.029869417250036362,0.003234807983166483,-0.0014923155821411182,-0.010040215911849195,0.0066654062437568615,-0.005569941339093962,-0.00277138255444289,-0.00944857900128055,0.025205574944507522,-0.002879698716132608,-0.005696463636521137,-0.004270016552600992,0.009556024857038782,-0.005192562398196328,-0.0008370123875639712,0.008270775039233335,0.016758625505227567,-0.003202963556735665,-0.008418465729015367,-0.005778850008666658,0.002619668633419669,-0.017752891749557766,0.0033246350380426747,-0.011002222674894984,0.0030227805799802536,-0.002865007941938785,0.0010185415484591086,-0.0012267049886522054,0.05175446010234548,0.0074832695050196804,-0.019278174954837756,-0.0021755502817995907,-0.007492029964016782,0.03704425679846755,0.009690732855542745,-0.026367370138433377,0.0010557122809131013,-0.011298130573464193,-0.005309571672107888,-0.0006072322787328074,-0.00046481929589274894
USA300HOU_RS00065,0.007114448727161189,-0.0018821454229815424,0.005739337364579667,-0.014814948871128943,-0.015100146945038173,-0.00039543666507269525,-0.0005413023557321902,0.0015482164391471623,-0.005981380601832276,-0.009363756772463226,0.0028812288597805224,-0.009479502962890131,-0.0006652074980955302,0.007369521441429834,-0.004814037502589025,-0.001198401940378544,-0.013764221334340312,0.004994219091516228,-0.003515316383003615,-0.0003888382219104504,-0.0061508239329189415,-0.0045454174618540675,-0.0017965162820254732,0.006288079637756407,0.00015188043467541222,-0.0038976118733611152,0.004711418010868828,-0.005773867979210776,0.0007612131495005364,-0.005172950956288117,0.001321302236102685,-0.001378236754635483,-0.003286063922037008,-0.011672561840972588,0.0004315322170503349,-0.0013561578778201176,-0.0017619328934306347,-0.003984487804017504,0.0028003127832820426,0.00260007283023697,-0.00331456553430595,-0.0077831078994805665,-0.00472517127116748,-0.01069431713724424,-0.016539421525787572,0.0015020323399642143,0.019272678434150408,-0.003910960426896053,-0.00252171331712538,-0.00817161443469927,0.008438006396529184,-0.004335636340044779,-0.0007858831330383534,0.000933911078771382,-0.021012928688509146,0.007405514078426439,-0.0034509066594998116,-0.001066706923185557
USA300HOU_RS00070,0.0023984346987685843,-0.005896666847735226,0.006598500013617448,-0.014142547058879186,-0.011516343418708951,-0.008173680881314939,-0.002964065877303484,0.011174514925492427,-0.0024153280817212287,-0.002751249964209218,0.003853604361469967,-2.3562116502618085e-05,0.0031619702032497474,0.0028678075398297764,-0.0067802193105829375,-0.0036239217257839763,-0.010168939335131178,0.005940910129297095,-0.001867666830470046,0.0026229629809050763,-0.00036576636633471707,-0.003199766837431563,-0.0019937873666713863,0.002756529748754049,0.001819844489235108,-0.0016085764625527422,0.008808695906259932,-0.0031182823595245547,0.004608703259234102,-0.005251931745595233,-0.002001885687137173,-0.0002852033307688781,-0.001941715723157422,-0.004878335952075662,-0.0016503861028532713,-0.005209063650808133,-0.005350577878774485,0.0009079745522273207,-0.010949960695643508,0.0017265339333346994,-0.008251706865607921,-0.00019095162686415205,-0.0013423536542931864,0.006730120630825173,-0.005207669291398217,0.0009315273744173184,0.0056780144578037275,-0.006231262844730971,-0.003405307963667918,-0.0024633632141344555,0.0034500311046100148,-0.010854733669465823,0.002428333486332322,-0.008706136280961395,-0.012040260074671183,-0.00755406891433964,-0.0015565091273225112,-0.010583014593963902
USA300HOU_RS00075,0.007398584055722074,-0.005215810800281308,0.007044598239510303,-0.01353128746516372,-0.008830353798549826,-0.018906952866578886,0.0029790644090774555,0.005189056556647179,0.00032891938855701957,0.00044976580221120125,-0.001872339629833294,0.009110896615431697,0.009540641695568505,0.005701317202832172,0.00873873567254685,0.014249636552638159,-0.0103620487570814,-0.004505370477898084,-0.0046930059810065565,0.0015435379362319173,0.0024399724731042458,-0.005796538720171935,-0.0044082053288112735,0.0009475930732016114,-0.000530144358903064,-0.0024092751190899005,-0.0056645620254181074,-0.0106409328629442,-0.0008726429608637697,0.0015428015929240336,0.0009971197756128943,-0.0012959550150295806,-0.009475260513673698,0.005297512466728374,-0.003587457453313068,-0.011551875930019993,-0.004022348798647934,-0.00016223124450624263,-0.0005562832995529546,-0.002589330910037484,-0.001094324377290154,0.005618771932015919,-0.005529061774888626,0.002387028629572647,-0.010583036213094959,-0.00512627627753226,0.0009919022029700006,-0.003075042394090421,0.008193367249863213,-0.004485459720429503,0.009456048414096358,-0.0018215574544820582,0.007555679419717033,0.0018818740922197607,-0.007496959939386943,-0.0016429200735162295,-0.004435255549815526,0.0007108422721267584
USA300HOU_RS00080,0.010628175753684722,-0.005090115661157343,0.010310732721886125,-0.011740581994297094,0.0007744178008847007,-0.002247177094540375,-0.0035007281792827642,0.015885228550223843,0.0014150543909579537,-0.0035009917561826653,0.00966661538854615,0.007403839808032384,0.007362471711869541,-0.005338081245717218,-0.004517284857326787,0.00910842722090806,-0.0061922022400481315,0.00037666289689146154,-0.00866864721695767,3.708458308552863e-05,0.0013701622108466978,-0.0009226515952712514,-0.0024816133421304634,0.0008090448170057099,0.007937354741269968,-0.00667059410713097,-0.0024828102231041352,0.008530449272146962,-0.0005737222572859951,0.0011832944658287834,-0.008497073783274425,-0.0016185543761369217,0.012780089086918488,0.0013313673185163988,-0.012896944196790805,-0.011563150286262106,-0.003559601964547619,0.008486349601587213,-0.008078039801414895,0.0007120359780987695,0.002280786246897995,0.008156782221124924,0.001110025088439384,0.012858656896617495,-0.011077532917644675,-0.004356999515478475,0.0032188780939638047,-0.0038027428221937866,-0.00048091494806257006,-0.005681223740334721,0.009985720824455284,-0.002982620373896976,0.005092694853640274,-0.006432064182405639,-0.02054415009000869,-0.006993366225307798,-0.010008028274880197,-0.0027272264403404426
USA300HOU_RS00085,0.011117641410227384,0.012397293506090944,-0.021152280727832373,0.01954008961769868,-0.005595916141033327,-0.007119304848266963,0.0007582551010605575,-0.013792859120084386,0.055222165258337313,-0.016957758274980774,0.004446943792462213,0.01065698584028042,0.0013954435207178485,0.00021044983642693173,0.016345844666517492,0.0023578661234499626,-0.005203989511760898,-0.0013790797578282902,0.10971974451235261,-0.00610830349683292,-0.007238331591785371,-0.006742574947560714,0.00043859497157364694,0.022138544140977864,-0.010698576783298632,-0.004529523083800122,0.0176114401981699,-0.026554545670168857,-0.044718586442021015,-0.011016320417115826,0.01112410529433498,-0.006257099590932592,-0.01565341887048249,-0.0042944776928995395,0.001561998027613143,0.00497389128493363,-0.006479094656314957,-0.034593601264541286,0.01333351135421873,0.007360284463026726,-0.003026962051590804,-0.030692363180156963,0.002306543850230815,0.015608752767409301,-0.006680094474182592,-0.0064253278661830626,0.0010754168893093753,0.007562570469521203,-0.011668465234467932,0.0011468175469896847,-0.0038180210986717856,-0.039247642977210846,-0.011582355561846485,-0.0015847171469928554,-0.012250772266144764,-0.018923496877036903,-0.010476276897079874,-0.021038278981442685
USA300HOU_RS00100,-0.01094464574760754,-0.008323010973333938,0.0013003935127239266,-0.016377077237638895,0.005776678102645737,-0.008287903722213098,-0.007227390192046475,-0.002089456161228685,-0.005357463523460898,0.01141500942940387,-0.00836933261382714,0.015998632346206056,0.003586036882328818,0.010693968520344948,0.006990519779108353,-0.013480508913607869,-0.00035531261482805944,-0.005526544879670537,-0.002195881565585943,-0.00036217859422580165,-0.00416308266908738,-0.0002826547473663731,-0.002483936351708711,0.0009340531645114322,0.0034903587090097826,-0.011145699587553097,-0.004782423672706049,-0.008579735405474935,-0.0015105364832891752,-0.00558908133218525,0.0007171886736365451,0.002237612329725283,-0.0017986085989309876,0.007893387414715286,-0.005171004679554585,-0.005309449485232601,-0.0033601431336341627,0.0022161733917329994,-0.004209386591923863,0.0020951922215592307,-0.003570835698522326,-0.007805985334111648,-0.0036378096982264013,-0.0027775863710342904,-0.010629185245001043,-0.0036109952706199528,-0.00470867988929085,0.0008509900273073585,-0.0018314191533983673,-0.003159522094383159,-0.0052174143096775875,-0.00886963472164023,-0.0041522400314592724,-0.017247328294128686,0.002032672882344633,-0.014057862157556212,-0.005728935300090298,0.001982826673069979
USA300HOU_RS00105,-0.008175929541368759,-0.010543429238798266,0.0013673823593565058,-0.024481503491133535,0.0013443462474995527,-0.0034806707565240664,0.003214375996812545,0.003911940771950046,0.0015560463975863113,0.003854007705841322,0.003109915743373815,0.01611193988197936,-0.001408455328365364,0.003992622485375471,0.006337991898919742,-0.013703513454914263,-0.001497448738542756,-0.005329904691334486,-0.0025786475542988827,0.0011037215853034294,-0.004660662303653683,-0.0012653681796955937,-0.0012186710572377026,0.0008635029619258125,0.00678249442434032,-0.008149202083278809,-0.0044401595611048665,-0.0013377172736848528,0.010175825994569492,-0.00818860465033198,-0.0021399783496170582,-0.0013191262082584581,-0.003570190566680786,0.00291469472220297,0.001127612051386741,-0.009308800048805682,-0.0026031150019260414,0.0019487125513503623,-0.01773852719025033,0.00349155094518422,-0.006751387973299974,-0.0028898753780057834,-0.004950049055914633,0.0064957954010113035,-0.006234905626943589,-0.005970630760288976,0.006136996766440762,-0.0028517945457739798,-0.014290427807377373,-7.211019803484988e-05,-0.004840520097082177,-0.0030175385649053657,0.0013747290869794997,0.001481881028482116,-0.006081495126347576,-0.01628263452132211,-0.008085715640181481,-0.018612106469621546
USA300HOU_RS00110,0.005978096773743301,-0.006108490344001119,-0.0006594648026629324,-0.022973187114072903,0.0006500100106320679,-0.006969064879991838,-0.006353618034194666,0.007839920939650682,-0.00017043749262613407,0.0033904640235923557,0.003380447391046541,0.01504357417618137,-0.005033585564773779,0.004687169928247217,-0.0038054514497514753,-0.005462781109711007,-0.0026114281461425866,-0.00640488544871479,-0.0005572349704699674,-0.0045237163490969585,-0.0047798042119716125,-0.0017317156101988565,-0.0044875993215774635,-0.0007401489905720449,0.0049363491921937,0.003012237066187361,-0.010266305467290562,-0.008026927583910423,0.006942189265885704,-0.000783752172980286,-0.003204510952057861,-0.0035194580854787843,-0.0057659197712637235,-0.008324189112211652,-0.001457836010646032,-0.010398138255004767,-0.003861453685357784,0.0002709556663111317,-0.005347049892236312,0.0009408479480456911,-0.00144095630214394,0.005150406582082961,-0.00429465560865506,0.009034972234849852,-0.010541243375586958,-0.00670828967974134,0.0007033211186699091,-0.01095401510399581,-0.0022415820773333756,-0.0020125356373327497,-0.00523907349094899,-0.005046425373452792,0.003933732173211545,0.0034582093946300134,-0.016369507956772056,-0.013546714290369908,-0.003442284243223076,-0.00914578182030301
