,S_mean_std,A_mean_std,count,L2_norm
0,0.0030609676018116634,0.4271889585337015,100,86.07091569581983
1,0.0008991618565030437,0.1357781121524211,100,170.05162238337394
2,0.005859878697817006,1.0655960445257076,87,70.00988905911876
3,0.003564145726052094,0.7286240113281119,100,168.72520291579335
4,0.003580471311016848,0.5192954787541594,100,51.92923390224273
5,0.0052200625991595416,1.153858206332623,96,96.76249385786916
6,0.0032801378417900056,0.49375248449706016,100,73.43277191436819
7,0.0035740870917165507,0.5368119947754654,100,67.46707958021886
8,0.004656379040432569,0.6931954253977445,100,65.120393637826
9,0.002930021677018384,0.42472505176026515,100,99.26718889801312
10,0.0027654826406660503,0.36683378644057724,97,41.759247655507934
11,0.002240505686360175,0.3449585622711401,100,150.47562863623
12,0.003481628556161294,0.45793442578838495,100,114.31919661346464
13,0.0029813953356304513,0.5953170993055821,100,181.5337437586014
14,0.0032647835902495826,0.4245820921016185,91,44.096670993768925
15,0.003442657026174497,0.5409010160925735,100,79.85811591757924
16,0.0021017560513292527,0.2836113951754295,100,40.079467604910384
17,0.0023182092543851964,0.34000684439853623,100,78.61959595129139
18,0.0035720852674549445,0.4534067776141555,94,33.55431441250034
19,0.0012883892304826796,0.18732222806189466,100,68.62732493153297
20,0.003155186176684995,0.39583551274925666,99,31.59753713159788
21,0.0018900292316307442,0.30218818262433705,100,162.3756861642696
22,0.0015722645769101521,0.27909799646273425,100,138.22591848429107
23,0.0026448156472665546,0.4820712028585884,100,137.50737006834413
24,0.00483111529753696,0.9927685558049227,96,141.17011693729762
25,0.0051507817599103205,0.8784360752165362,97,81.40255344625069
26,0.0008267596706901265,0.12446643015661804,100,174.07956515862665
27,0.0032017605952200726,0.45245489690933294,100,59.765144929243235
28,0.004374664801959003,0.6473208533216778,100,60.11988515424472
29,0.003633501637489781,0.5527182543761862,100,168.5521605447107
30,0.003623655971847627,0.5963869250449817,100,86.92057530626259
31,0.0008695574853032829,0.13317745814817947,100,134.8271779649115
32,0.0018283380454485432,0.277439390347522,100,85.72804763275039
33,0.004343091242714761,0.5673114414265178,86,33.31358122677847
34,0.0021681315652873215,0.3588873977415757,100,124.85572343504383
35,0.002722598478751279,0.4303468622604422,100,48.00531889815336
36,0.003412678365529586,0.8906621557827618,95,255.90187767330394
37,0.00260030718629899,0.40129040349587397,100,68.53205974046809
38,0.0018846974308651357,0.2939928009557175,100,166.09768760448935
39,0.0027243469162067805,0.3501908173061989,99,33.967395189880364
40,0.0046962760341359355,0.5623587368699107,67,30.293875838879938
41,0.0056215033338180434,0.8903662516204255,91,63.48508919381633
42,0.005095028327294542,0.7510531566174532,98,70.52108054716273
43,0.004105191103665356,0.6307234440186471,99,100.52091482418503
44,0.0013438272708054578,0.19520437143171065,100,106.23830070665443
45,0.0033728937810465344,0.5348377599724147,100,46.459709312197404
46,0.0044545746738492474,0.7045095031796474,98,63.48214717011683
47,0.0007131026902949011,0.11043473223698416,100,60.15010466721948
48,0.00430174177133839,0.6533759781880675,100,104.771302491888
49,0.00445869985259572,1.0644975867572626,100,155.35515093390484
50,0.004428489864177352,0.5559026542278919,89,34.51995690892647
51,0.0016588958037869882,0.2448571431173246,100,103.44412480247446
