Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
CM_1	7.429395039727255e-05	0.0002566518286451233	0.000479533679836941	0.0005251231493989037	0.001516271987653426	0.0025513217965972457	0.005997547995707093	0.01048557799925142	0.01160336425295584	0.022154793708241208	0.032935859010209054	0.04206726091358291	0.058594287879230725	0.06763113384573534	0.11714467478777216	0.16661093776137434	0.2256813823226967	0.3417420408342177	0.40696875228527774	0.6034424811086103	0.8219832016988055	0.9978420477857676	1.305771898694863	1.4874003454297224	1.926467461284367	2.3948367865752456	2.754573159895457	3.2819724057747135	3.543753893994994	3.9852946606980932	4.41411258839566	4.628352702357176	4.8810956561120795	4.957481656612585	4.9877547529006	5.019807527000405	4.958234727109794	4.748715655996249	4.559667945214898	4.313987982244353	3.9345265650936665	3.4555737288689223	2.9817522407182078	2.767534077242036	2.458565799526251	2.0363313289332066	1.6479428182427376	1.28576994104927	1.1623018379833663	1.028723003667943	0.8378044361356791	0.6664336200522614	0.5524244876710287	0.5078852644078637	0.4036153935241644	0.32906141430050145	0.3260997872778465	0.3342349748463479	0.30826586218475577	0.226910609501997	0.16695032603478008	0.14236578244877354	0.10973891873226221	0.087594256017257	0.05273013129446419	0.028251963137435554	0.01761273174077159	0.008984502501451982	0.006759060987279137	0.0036100105897583796	0.0018404637712051608	0.0014369125406381578	0.001060377292033799	0.0008543804295686342	0.0005690241200882011	0.00042887871365698246	0.00033432277678772644	0.00025327483089979276	0.00027860231398977204	0.00028535630948043315	0.0002701598196264456	0.0002498978331544622	0.00023301284442780933	0.0002245703500644829	0.00020937386021049537	0.0001941773703565078	0.00021275085795582593	0.00024652083540913165	0.00022625884893714821	0.00020261986471983422	0.00020937386021049537	0.00023470134330047464	0.0002515863320271275	0.00028535630948043315	0.0003748467497316933	0.0004542061967469617	0.0005960401020508457	0.0007125465242647503	0.002492224336053961	0.008374954408419814	0.012478006668996457
CM_10	4.561114643893499e-05	0.00015963901253627247	0.00029647245185307746	0.00031927802507254494	0.0009757527398900736	0.001663177875505451	0.004163646082068494	0.007393892631654498	0.008216522237071004	0.01398633226159628	0.01987505706076592	0.025351652572469477	0.03578520232037585	0.041791212924674186	0.07067284243761408	0.09953655328588157	0.13258345785040565	0.2025721330914357	0.2446875109497295	0.3538659347988987	0.4779461717774744	0.6196534878851826	0.8666606514252351	1.0064718470166962	1.3459784155349088	1.7084599701022194	2.0098225884413567	2.449817028442606	2.675632927553226	3.1329726349573956	3.585221812625077	3.896527660887903	4.298557337356801	4.45257640506399	4.5897910232474635	4.787367106834321	4.935650572876813	4.9418048197070386	4.858209362101565	4.732156443039505	4.490573747986655	4.145606873651896	3.7695462292019073	3.557351773181373	3.1950347445351452	2.701002498790368	2.2562954499802674	1.8339166863215413	1.6802120097308775	1.5159939638860391	1.27392094900897	1.0376666132418964	0.8791825400922385	0.8179674946626407	0.6660660873258304	0.5522288106618269	0.5220309737802207	0.5042947536935377	0.45753192580701957	0.3534081943649937	0.2821456649627048	0.23924023688930807	0.18746832774208552	0.1556936483693046	0.0991977276266209	0.05659691685265562	0.03629018287023549	0.020603206434273207	0.01600625446103483	0.007576337217410236	0.0023571188891835333	0.0015963901253627246	0.0010360246119700948	0.0008275165139635349	0.0006857961660997011	0.0006190084159569749	0.0005668813914553349	0.0005163833364693712	0.0004740301290617886	0.0003844368056995949	0.00033230978119795494	0.00034534153732336493	0.00036163123248012744	0.00037629195812121367	0.0003844368056995949	0.00037629195812121367	0.0003714050495741849	0.00037629195812121367	0.00035837329344877493	0.00034697050683904116	0.0003681471105428324	0.00037466298860553744	0.00036163123248012744	0.0004121292874660912	0.0005457047877515436	0.0006548457453018524	0.0008405482700889449	0.00099041346553116	0.0038818343558565025	0.013259811857604673	0.019746368469027498
CM_11	0.00019174937645281747	0.000564789072461026	0.0009848945245076535	0.0010354466328452144	0.002205117829207401	0.003481122770693423	0.006502047037900083	0.010532270295708393	0.011726345958164575	0.016657791285301125	0.021814106335732344	0.026452698069740956	0.036596240084095004	0.043145352878033505	0.07023605341851746	0.09782704551392833	0.13049416655689014	0.19661283791012077	0.2354542888748633	0.34105241366357947	0.46075806303077427	0.5844364108428415	0.8003863017801541	0.9255446061432072	1.2427329383191588	1.5823210840170985	1.8647679155320986	2.294553224737294	2.524884318908568	3.0077231942259592	3.4885765919089886	3.8314122747735797	4.278500350439417	4.452519882274948	4.608940307704408	4.833799571942178	5.0005134525348565	5.0212607350670515	4.945617349232564	4.837761811330153	4.60588451991421	4.231174861154712	3.8458196256497845	3.6480301438387026	3.304537283565724	2.826096441673701	2.3530699049022457	1.899952182935041	1.7455712736005786	1.5789846448668197	1.3119161133433355	1.026413494038137	0.8414694772732452	0.7812741184762569	0.6403871357156241	0.5455269760082657	0.5391260331870408	0.5405397490443429	0.49071628833730263	0.35050565792270333	0.250004580195333	0.21723112540724737	0.17377723035073978	0.14253079786967837	0.09243017215485631	0.05405414922204925	0.0341924001738365	0.017987834687423848	0.013914032025876264	0.006782698397981025	0.0019889639866605886	0.0011923324863066106	0.0007147022213241378	0.0006327729422942977	0.000564789072461026	0.0005264391971704625	0.00048634614573032795	0.000435794037392767	0.0003957009859526324	0.00034689205376464254	0.00033991934916635826	0.00032423076382021867	0.00028588088852965515	0.00023881513249123632	0.00020918113794852816	0.00021441066639724137	0.0002335856040425231	0.0002614764224356602	0.0002475310132390916	0.00023532878019209418	0.0002405583086408074	0.00029982629772622366	0.00035909428681164	0.00038524192905520606	0.0004671712080850462	0.000536898254067889	0.0007408498635677039	0.0009343424161700924	0.003944807626479327	0.012897760330676331	0.018840247824564102
CM_12	5.966454556867384e-05	0.0001438968451950369	0.00024392270100134303	0.00026673561548348307	0.0008704004294724184	0.0014828394413390997	0.003729034098042115	0.006601706483216205	0.007266790682349364	0.012506741654939367	0.01795200885786863	0.023246359857300655	0.03345952618699718	0.03935578716084259	0.06869495002445018	0.09849914537557831	0.13599655742591427	0.2124566725721698	0.2575735980595405	0.3776204185832878	0.5133204081209343	0.6542585937915951	0.9013347415102003	1.0451877157158485	1.4074269654194471	1.794927130813077	2.0999533458350443	2.55066985209826	2.784642612706239	3.2630768100652547	3.7386400898786714	4.046751312874454	4.440719816943559	4.592008046430808	4.715941836614398	4.887974024724215	4.987327776973086	4.931950304487479	4.819782713657948	4.67644215260836	4.420135548722366	4.040053090214583	3.6273499188369147	3.4126435419288907	3.0731733357180433	2.6064175957343076	2.165445713634117	1.746776087699582	1.6004803768047693	1.4374715737924255	1.1973937263011107	0.9687398844466217	0.817172635466859	0.7590646326016974	0.61684365920131	0.5146312732838695	0.49698987103087316	0.48919487363628344	0.4446359871339374	0.33679934037686166	0.2605936769690607	0.21900222418896842	0.1707300971447602	0.1413365342543106	0.08971090878122777	0.05059202496308432	0.032276764313077	0.018213479954625463	0.014280884465819637	0.00766162958684794	0.0034833565574652224	0.0025006463951576536	0.001735536340218189	0.0015337297890300277	0.001302090965057529	0.0011283618470781553	0.0009634069269765275	0.0008195100817814907	0.00077563909239276	0.0007036906697952415	0.000654555161679863	0.0006141938514422307	0.0005685680224779507	0.0005843615786578938	0.0006229680493199768	0.0006264777284710753	0.0006212132097444277	0.0006370067659243708	0.0006457809638021169	0.0006141938514422307	0.0005896260973845415	0.0006299874076221738	0.0006738583970109046	0.0007352777821551277	0.0009019875418323045	0.00104939406617844	0.0013108651629352751	0.001537239468181126	0.005082015410790571	0.016269117704916916	0.023911444056433813
CM_13	9.504981131058756e-05	0.0003034282437991834	0.0005556758199695888	0.0006032007256248826	0.0014531653844599443	0.0023799010447381735	0.004940762307163811	0.008285784512901797	0.009207036530219799	0.01605427870655559	0.023181186673862913	0.031033763392906834	0.04838218183807581	0.05910270382531804	0.10319119322553673	0.14832340266918514	0.2040500103119906	0.3082538496041824	0.3643661401351904	0.5335621157919833	0.7233637938123194	0.8906679126478343	1.1818310750259784	1.3512683309730211	1.7742070894473745	2.224101608833213	2.5524438704816905	3.0574764198326037	3.3270998326629795	3.8127275974586388	4.293604699569755	4.568232850541831	4.90056354850338	5.009684387649908	5.080810892606015	5.166196697139697	5.145700667635358	4.989241366694184	4.841274400817413	4.615445188548391	4.246087105438408	3.7820575823820937	3.311200923840297	3.081944434721133	2.733831812320053	2.249777853053979	1.7760002406953683	1.339270120176046	1.1970390448356723	1.0306305876836612	0.7839251466650576	0.5770565438715107	0.45058545839882713	0.4090870763568219	0.3023461382550321	0.221990662196864	0.20684301245973247	0.20451063632064959	0.1859064636375888	0.12506727287486583	0.07775074565206062	0.0715359502971376	0.06193774723575499	0.05139270182323999	0.03526347999622798	0.021656733930920026	0.013932108880948047	0.007183572277896328	0.005542135151801951	0.0029831017703630556	0.001149737140660761	0.0008737271116627086	0.0006799717270680495	0.0006543813932536604	0.0006013728446381405	0.000561159462929815	0.0005191182002347475	0.00046245388964574334	0.0004131011030037075	0.00037654348326886613	0.0003564367924147033	0.0003381579825472827	0.00035095314945447715	0.00034729738748099303	0.0003345022205737985	0.0003418137445207668	0.0003710598403086399	0.00038019924524235025	0.00034912526846773506	0.0003710598403086399	0.0004167568649771916	0.00042041262695067573	0.00042041262695067573	0.00047890481852642193	0.0006982505369354701	0.0008974895644903556	0.0011661880695414397	0.0014001568358444243	0.005458052626411816	0.01690789912736413	0.02429984983774906
CM_14	9.363597681501186e-05	0.0002629010118267641	0.0004591764247659236	0.0004861868026933308	0.0010155902100705133	0.0015918116058552016	0.006192579312823574	0.011126475014229968	0.011542434834312039	0.01884243964215931	0.026241482502407074	0.03095929518039421	0.04449689659761073	0.05363900918010718	0.09678718757320938	0.14187831248522306	0.19161162101702717	0.28156878435832616	0.3257559619557026	0.48908411589901074	0.6569716216364652	0.8505423953991602	1.1290391994412092	1.2249404466183997	1.5884677210677889	1.9764681986112704	2.323362482332962	2.7966851423653996	2.965103852202093	3.4373641040360523	3.9141783055885733	4.158416946959361	4.4827701699547005	4.595664546231953	4.7903319413385015	5.032530398829838	5.115716960770667	5.160287685734613	5.163800835557038	4.956456569743227	4.589534991134293	4.054626868735506	3.522259522553756	3.3190550473302856	2.984981689664803	2.539994716770077	2.0873746110730664	1.658833356952408	1.5464683840825322	1.331563013140909	1.028520978330294	0.7596578757490203	0.5789872584844549	0.5209059424812201	0.3645950847234525	0.24434668288249708	0.1882983479912652	0.15563739900144433	0.14181708896192094	0.10025171871536481	0.0683236513133076	0.04844941523432133	0.03187224595434058	0.026210870740756016	0.018340046612709535	0.01189537043923016	0.007447661540517098	0.004885277021137061	0.003977728322776177	0.002166232309778063	0.0009489646111829087	0.00042136189566755334	0.00010263943612414762	9.183528495318471e-05	8.463251750587611e-05	8.463251750587611e-05	7.202767447308604e-05	5.402075585481453e-05	4.681798840750593e-05	3.421314537471587e-05	3.061176165106157e-05	2.7010377927407265e-05	2.7010377927407265e-05	3.061176165106157e-05	3.061176165106157e-05	3.241245351288872e-05	0.00023048855831387535	0.000428564663114862	0.00041415912822024474	0.00030251623278696143	0.00020527887224829525	0.00017106572687357937	0.0001368525814988635	0.00014945742453165354	0.00018367056990636942	0.00021068094783377667	0.00030791830837244283	0.0003997535933256276	0.00037634459912187464	0.00023408994203752965	0.00011524427915693767
CM_15	4.041403369237161e-05	5.143604288120023e-05	7.348006125885748e-05	8.45020704476861e-05	0.0003251492710704443	0.0005768184808820311	0.003071466560620242	0.0057589998011629544	0.005972091978813641	0.013050058879573086	0.020161091807899018	0.021739076123432982	0.03003313803802652	0.03686862073663174	0.06621288320035647	0.0970102138754751	0.1362044785509497	0.20685923145440407	0.2410917549933743	0.36854475824839406	0.49919965517276854	0.6753827980531311	0.9265413214389688	1.010661295568109	1.301803994287954	1.6151082794834706	1.9338813182381773	2.3587118034108565	2.504240901735555	3.025444161252288	3.5525368476789194	3.82126445371175	4.209064662013027	4.367030260705787	4.629760056738364	4.950171700859143	5.163059971339837	5.3596136242026855	5.40464955374824	5.247892702063188	4.9585961898824715	4.459425926734207	3.9201135061202277	3.7051788159334755	3.3533177055939047	2.882960811466769	2.38740576733244	1.9172968684120533	1.7986816795249425	1.56169929695747	1.2289558615559226	0.923701317071314	0.714200477414654	0.6421477663457498	0.4459780468029781	0.29728746884261703	0.22878935573711007	0.1869534828593796	0.17040209906082196	0.12228735494852208	0.08541689721035887	0.06008280908983628	0.039203449683131934	0.03227060590335873	0.02330971243284106	0.015761473140024927	0.009605681008064143	0.005760836802694426	0.0046476138746227354	0.0025589431333397114	0.001177517981673191	0.00065213554367236	0.0002645282205318869	0.0002259511883709867	0.00019839616539891517	0.00017635214702125794	0.00010838309035681476	4.5925038286785924e-05	3.857703216090017e-05	3.1229026035014424e-05	2.9392024503542986e-05	3.1229026035014424e-05	3.1229026035014424e-05	2.5718021440600116e-05	2.2044018377657243e-05	2.3881019909128678e-05	0.00017818914855272937	0.00033066027566485865	0.00032331226953897287	0.00025534321287452974	0.00019655916386744374	0.00014328611945477207	9.00130750421004e-05	0.00010287208576240046	0.0001359381133288863	0.00016716713936390076	0.00026085421746894404	0.0003453562879166301	0.00032147526800750144	0.00020574417152480093	0.00011389409495122908
CM_16	4.361161614853606e-05	0.00017612383444601102	0.00033547397037335435	0.00037069873726255654	0.0010819035544540679	0.0018132368098679802	0.0047586982697460315	0.00863006788785454	0.009623070840159668	0.01635100131599729	0.023226540338799187	0.028912824136627543	0.039658055407686084	0.0458559370103338	0.07963648845707871	0.11350929524567631	0.15594507512805378	0.2422742692940809	0.292999610984384	0.4299635688687133	0.585984125640101	0.7502472778635622	1.0411367575742978	1.2110291630206236	1.6076130718371884	2.0313603080348837	2.3553208117450244	2.832896523858976	3.080335414926955	3.571318344266877	4.0604981010160435	4.35537804360437	4.721183893009031	4.854259707576733	4.953769674038729	5.103114298799687	5.179867388481407	5.084619618813004	4.944287502266127	4.737786499802808	4.396978493300518	3.9708561013925796	3.530216073416734	3.3046853099839875	2.9462531784481323	2.4454358296667147	1.9566368358739223	1.5062210964013976	1.3592180799536455	1.1875745003819707	0.930250868776941	0.7053340227099776	0.5661928387579251	0.5181278056526828	0.38795216355885814	0.28786014975826413	0.26496572865013457	0.2557536134236823	0.23051590663249483	0.1629145468625602	0.11303795431730175	0.09866457205665538	0.08112431551568455	0.06800896064393826	0.04527388967173604	0.02651921735801366	0.017082334571411204	0.009663327716604473	0.007675644442142348	0.0040223329047765185	0.0014760854696427592	0.001029905089046198	0.0008001054193404501	0.0007850090906736492	0.0007279785157101789	0.0006457873929687072	0.0005233393937824327	0.000441148271040961	0.00043779353133722743	0.0004344387916334939	0.00044450301074469453	0.0004226972026704265	0.0004092782438554923	0.00041766509311482613	0.0003891498056330911	0.00035560240859575565	0.0003975366548924249	0.0004394709011890942	0.0004344387916334939	0.0004696635585226961	0.0005099204349674986	0.0005266941334861663	0.0005283715033380331	0.0005786925988940363	0.0007363653649695128	0.0008638454737113874	0.0010634524860835333	0.001234544210973944	0.004387999532483475	0.014480733931165841	0.021420013008338675
CM_2	3.3363787520550534e-05	0.0001292846766421333	0.00023771698608392254	0.0002543988798441978	0.0011823292202595094	0.0021081743239547866	0.005384081211128842	0.009704691695040136	0.01077650336913782	0.02131111927875165	0.032116815961969955	0.0417193310577284	0.059583554038263174	0.06948217274826651	0.12303939266563024	0.1764047708047508	0.23896812811594315	0.36216599877229605	0.43164400104712247	0.6409600630041763	0.8729030286103235	1.0522000227457622	1.3680841925168945	1.555922316257594	2.0054138583914907	2.486252764137665	2.854837121534227	3.3850898818350563	3.643577910887242	4.083821428167787	4.5117411964329275	4.723703423787705	4.972624386768372	5.04827051926106	5.073320467978834	5.090381874822155	5.008986744692332	4.787820282455322	4.597836450129708	4.33799093197278	3.9366600171247983	3.4386429312789804	2.952188483045753	2.7358472585789038	2.419767076556088	1.9841903190549806	1.5761595386255278	1.2027416025119262	1.0800421034316614	0.9385358543734066	0.7356193839101384	0.5646925299689178	0.45518840885303097	0.4154104331816546	0.31538371295832407	0.24076351693189277	0.23715605740623327	0.24435429456379204	0.22343728502512689	0.1574833328071586	0.10812995011738422	0.09563104121749798	0.07691604165518919	0.06153116513477531	0.037019207490770846	0.018773386190469775	0.01141458580546835	0.005832407105936239	0.004700123566957555	0.00246474980308067	0.000986316968576275	0.0008069866106533159	0.0006610200402509074	0.0005525877308091182	0.00048377491904798265	0.0004879453924880515	0.00048377491904798265	0.0004712634987277762	0.00044415542136732895	0.00042747352760705363	0.00042330305416698484	0.0004128768705668128	0.0003899392666464343	0.00035449024240584936	0.0003315526384854709	0.0003127855080051612	0.0003461492955257117	0.0003857687932063655	0.0003815983197662967	0.00035240500568581496	0.00032946740176543647	0.00035240500568581496	0.0003795130830462623	0.0004483258948073977	0.0005505024940890837	0.0006088891222500472	0.0007673671129726621	0.000904992736494933	0.0025189659578015652	0.007704949680527137	0.011276960181946079
